username,score,content,tanggal,label,clean_text
Pengguna Google,5,"sangan memudah kan sayaa,ngak perlu QR lagi udh bisa langsung potong di gopay kitaa jadi sangat fleksibel",2025-11-21 13:22:00,positif,sangan mudah sayaangak qr potong gopay kitaa sangat fleksibel
Pengguna Google,5,Aplikasi yang sangat memudahkan bepergian,2025-11-21 12:52:14,positif,aplikasi sangat mudah pergi
Pengguna Google,1,makin ke sini makin aneh driver nya sering cancel² dan jauh²,2025-11-21 12:29:48,negatif,aneh driver cancel
Pengguna Google,4,mohon disegerakan mode gelap di aplikasi go-jek. menunya sudah lama ada tapi kok nggak buru-buru direalisasikan untuk penerapannya? ayo segera ditambahkan mode gelap biar irit baterai di aplikasi go-jek.,2025-11-21 12:14:36,positif,segera mode gelap aplikasi gojek menu tapi tidak buruburu realisasi terap ayo mode gelap biar irit baterai aplikasi gojek
Pengguna Google,5,the beeeeeest,2025-11-21 11:57:01,positif,the beest
Pengguna Google,1,keadaan dirumah sedang sakit semua. lama sekali dengan cara penyelesaian masalah gofood yg harus menunggu driver selama 1 jam dan susah untuk membatalkan pesanan hanya karna tidak mau rugi.. kecewaa !!,2025-11-21 11:52:56,negatif,rumah sakit sekali selesai gofood tunggu driver jam susah batal pesan karna tidak rugi kecewaa
Pengguna Google,5,"Terimakasih gojek,,memudahkan sy dlm bepergian..",2025-11-21 11:32:03,positif,terimakasih gojekmemudahkan dlm pergi
Pengguna Google,3,biaya dan tarif gojek sekarang semakin mahal. utk pelayanan jangan hanya membebankan kepada driver saja. perusahaan harus lbh memperhatikan driver dan customer. jangan mau ambil untung besar. mohon utk kota2 atau wilayah kampus harga lebih murah d banding perkantoran,2025-11-21 11:13:06,netral,biaya tarif gojek mahal layan jangan beban driver usaha lbh perhati driver customer jangan ambil untung kota wilayah kampus harga lebih murah banding kantor
Pengguna Google,5,seneng bnget,2025-11-21 10:58:02,positif,neng bnget
Pengguna Google,2,"konfirmasi batalin harus di perlama minimal 10 detik, karena kadang tidak ada konfirmasi dari pembelian yang di lakukan",2025-11-21 10:34:36,negatif,konfirmasi batalin lama minimal detik kadang tidak konfirmasi beli laku
Pengguna Google,5,efisiensi,2025-11-21 10:30:05,positif,efisiensi
Pengguna Google,5,Apk Memudahkan BeLanja 😍,2025-11-21 08:37:14,positif,aplikasi mudah belanja
Pengguna Google,5,jadi mdh dan cpt,2025-11-21 07:29:15,positif,mdh cpt
Pengguna Google,5,"Very Good, sangat memudahkan kita bagi yang males bawa kendaraan atau tidak punya kendaraan... 🥰",2025-11-21 07:22:18,positif,very bagus sangat mudah males bawa kendara tidak kendara
Pengguna Google,4,Bagus cuma sekarang ga ada vocer yang bisa di pakai,2025-11-21 07:13:37,positif,bagus tidak voucher pakai
Pengguna Google,5,Tidak menunggu lama Drive langsung datang,2025-11-21 06:57:11,positif,tidak tunggu drive
Pengguna Google,5,Pelayanan yang baik dan fitur yang banyak,2025-11-21 06:45:53,positif,layan fitur
Pengguna Google,2,"coba tolong si setiap saya pesen gocar mau berangkat kerja, dapetnya driver ga bener bikin saya telat kerja .. tolong di evaluasi dong driver gocarnya, sudah 2x saya seperti ini",2025-11-21 06:27:05,negatif,coba tolong si sen gocar berangkat dapetnya driver tidak bener bikin telat tolong evaluasi driver gocarnya
Pengguna Google,5,mudah & simpel,2025-11-21 05:42:21,positif,mudah simpel
Pengguna Google,5,membantu bgt 👍👍👍,2025-11-21 03:08:03,positif,bantu banget
Pengguna Google,1,"kecewa banget udh nunggu lama"" pesan gofood ehh maalh gak ada drivernya,udh nunggu 1 jam, pesanannya juga gak bisa di batalin sebelum 1 jam ,malah perut ku benar"" laper banget,aku memang pesan cuman 1 menu tapi kesal banget serius aplikasinya gak jelas next ga bakal pake aplikasi ini lagi",2025-11-21 00:32:39,negatif,kecewa banget nunggu pesan gofood ehh maalh tidak drivernyaudh nunggu jam pesan tidak batalin jam perut ku laper bangetaku pesan cuman menu tapi kesal banget serius aplikasi tidak next tidak pakai aplikasi
Pengguna Google,5,"tepat waktu, kendaraan nya bagus dan nyaman serta drivernya baik dan ramah",2025-11-20 22:50:54,positif,waktu kendara bagus nyaman drivernya ramah
Pengguna Google,2,kalo ga dapat driver harusnya pesanan gofood bisa dibatalin kaya shopee food! aneh banget koorporat,2025-11-20 22:47:44,negatif,kalo tidak driver pesan gofood dibatalin kaya shopee food aneh banget koorporat
Pengguna Google,5,"aplikasi yang banyak membantu, love sangat untuk gojek",2025-11-20 22:03:16,positif,aplikasi bantu love sangat gojek
Pengguna Google,5,ah percuma di gojek ada gopaylater juga gak bisa belanja di tokopedia,2025-11-20 21:44:53,positif,ah gojek gopaylater tidak belanja tokopedia
Pengguna Google,1,"ini gimanaa si kok suka bgt tiba tiba order sendiri padahal ga mencet,sudah 2 kali kejadian seperti ini,pertama mobil Dateng katanya order padahal ga order ,yang kedua nasi bebek 4 bungkus padahal ga order tiba tiba kurirnya Dateng,ludes tuh uang 247rb,sistem nya amburadul bgt,merugikan org lain,ini terlalu bahaya jika tidak di benarkan,saran saya di benarkan sistemnya ,atau org lain akan merasakan hal yg sama dan hal hasil mereka pindah haluan,sekian.inget 247 RB bukan uang kecil,INGAT ITU",2025-11-20 21:33:12,negatif,gimanaa si suka banget order tidak mencetsudah jadi inipertama mobil dateng order tidak order nasi bebek bungkus tidak order kurir datengludes tuh uang rbsistem amburadul bgtmerugikan org lainini bahaya tidak benarkansaran benar sistem org rasa hasil pindah haluansekianinget rb bukan uang kecilingat
Pengguna Google,5,transportasi mudah dan aman,2025-11-20 21:21:43,positif,transportasi mudah aman
Pengguna Google,5,"mudah., nyaman . okeh 👍",2025-11-20 21:12:29,positif,mudah nyaman oke
Pengguna Google,1,apa apaan harga tiba2 berubah pas udah sampe. GW MALU,2025-11-20 20:19:41,negatif,harga ubah pas sampe malu
Pengguna Google,5,"sekira nya mahal jangan pake gojek ajah,tetep yang kena driver low ada apa""mh,jadi untuk semua pelanggan gojek dengan tarif nya bilang mahal itung2 shodakoh ajah biar dapet pahala,bnyak sekali keluh kesah pelanggan gojek itu di karena kn pelanggan nya masih ajah titik anter sama jemput kurang pas",2025-11-20 19:57:27,positif,sekira mahal jangan pakai gojek ajahtetep driver low apamhjadi langgan gojek tarif bilang mahal itung shodakoh ajah biar pahalabnyak sekali keluh kesah langgan gojek kn langgan ajah titik anter jemput kurang pas
Pengguna Google,4,kenapa ya gojek ko semakin mahal,2025-11-20 19:54:21,positif,gojek ko mahal
Pengguna Google,1,lama dan ongkir mahal,2025-11-20 19:35:25,negatif,ongkos mahal
Pengguna Google,2,driver nya pada lelet,2025-11-20 19:20:11,negatif,driver lambat
Pengguna Google,4,perlu di tingkatkan lg untuk titik lokasi kadang ga sesuai dengan map atau alamat yg tertulis..,2025-11-20 19:09:21,positif,tingkat titik lokasi kadang tidak sesuai map alamat tulis
Pengguna Google,1,"aplikasi tolol org pesen motor pngn cpt , malah dikasih yang jauh drivernya , pdhldpn mata juga ada kosong , dr jaman dlu smpe skrg ga ada perubahan emang ga niat org kantor e , pantes rugi terus",2025-11-20 19:08:44,negatif,aplikasi tolol org sen motor pngn cpt kasih drivernya pdhldpn kosong driver jaman dlu smpe skrg tidak ubah emang tidak niat org kantor pantes rugi
Pengguna Google,1,"Jelek, nyari driver aja susah banget di daerah Indotaisei, Cikampek, mending grab, cuihh",2025-11-20 19:03:45,negatif,buruk nyari driver susah banget daerah indotaisei cikampek mending grab cuihh
Pengguna Google,5,sangat menarik dan memuaskan,2025-11-20 18:55:16,positif,sangat tarik muas
Pengguna Google,5,gojek memang bagus,2025-11-20 18:54:14,positif,gojek bagus
Pengguna Google,5,sangat membantu dengan adanya aplikasi ini....,2025-11-20 18:45:07,positif,sangat bantu aplikasi
Pengguna Google,1,ngapain ada layanan express kalau nyatanya selalu telat. dah gt waktu ga berjalan. ga fair lama2. ga konsisten. jangan gitu2 amat nyari untungnya dong. kita pake expreas krna emang btuh waktu cepat tp kayak dibohongin aja pake iming2 ekpress. bukan 1x 2x tapi selalu setiap pake ekspress selalunya TELAT. dah gt waktunya ga jalan. endignya sama aja biaya reguler. kalian jangan ketipu layanan express guys.nyesel,2025-11-20 18:39:06,negatif,ngapain layan express telat gt waktu tidak jalan tidak fair tidak konsisten jangan gitu nyari untung pakai expreas emang btuh waktu cepat tapi kayak dibohongin pakai iming ekpress bukan tapi pakai ekspress selalu telat gt tidak jalan endignya biaya reguler jangan tipu layan express guysnyesel
Pengguna Google,1,gerimis dikit nyari driver lamaaaa bgtt. apalagi klo hujan. ga ada yang nyantol,2025-11-20 18:06:18,negatif,gerimis dikit nyari driver lamaa bgtt hujan tidak nyantol
Pengguna Google,4,sudah mulai nyaman,2025-11-20 18:04:31,positif,nyaman
Pengguna Google,2,"lama dapat , cancel order ga ada pemberitahuan, sama kl mau cari untung jangan keterlaluan masak harga asli Rp.27.000 , dijual Rp.44.000 di aplikasi (tulisannya sdh disc up 56%)",2025-11-20 18:00:53,negatif,cancel order tidak pemberitahuan cari untung jangan masak harga asli rp jual rp aplikasi tulis sdh disc up
Pengguna Google,1,harga suka berubah padahal posisi sama,2025-11-20 17:47:30,negatif,harga suka ubah posisi
Pengguna Google,4,"Segala fitur yg dikasih saat ini sudah cukup baik, cuma masih ada yg kurang kalau menurut saya, yaitu mengenai sistem pemesanan gocar yg tidak terdapat opsi pemilihan rute Tol dan biasa",2025-11-20 17:46:59,positif,fitur kasih kurang sistem mesan gocar tidak opsi pilih rute tol
Pengguna Google,1,"aplikasi sering tidak menanggapi, pencarian driver lama, udh dapet malah di batalin driver, aplikasi ga jelas",2025-11-20 17:37:05,negatif,aplikasi tidak tanggap cari driver batalin driver aplikasi tidak
Pengguna Google,5,memuaskan pemilihan rutenya,2025-11-20 17:35:19,positif,muas pilih rute
Pengguna Google,5,"zaman skrg mau apapun tinggal sekali klik digenggaman, mdh cara dan klaim nya, thx hanya di Gojek",2025-11-20 17:18:49,positif,zaman skrg apa tinggal sekali klik genggam mdh klaim terima kasih gojek
Pengguna Google,5,driver ramah tepat waktu,2025-11-20 17:16:37,positif,driver ramah waktu
Pengguna Google,5,"aku lebih suka gojek di banding gr*b , krna kl di gr*b rata' pada ga sopan semua padahal tip udah di kasih 🥲 , kl gojek jelas sopan dan ya ga maksa juga..",2025-11-20 17:13:35,positif,lebih suka gojek banding grb grb rata tidak sopan tip kasih gojek sopan tidak maksa
Pengguna Google,5,Berusaha dan tidak bosan menunggu. Terima kasih.,2025-11-20 17:07:18,positif,usaha tidak bosan tunggu terima kasih
Pengguna Google,2,"baru pake gojek lagi tapi udah dapet pengalaman buruk, driver nya marah"", dikasih tau malah ga ngeyel, sepanjang perjalanan ngomel"" trs. pokonya pengalaman terburuk.",2025-11-20 16:49:40,negatif,pakai gojek tapi alam buruk driver marah kasih tau tidak ngeyel jalan ngomel poko alam buruk
Pengguna Google,4,gojek sangat membantu slalu siap setiap saat.,2025-11-20 16:47:31,positif,gojek sangat bantu slalu
Pengguna Google,1,order food nunggu nya ga karuan hampir 2 jam makanan baru sampaii 👎🏻👎🏻 ongkirnya paling mahal,2025-11-20 16:36:39,negatif,order food nunggu tidak karuan jam makan sampai ongkirnya paling mahal
Pengguna Google,3,Tolong dong gojek yang amanah jangan ngrugiin konsumen.aku dari dulu selalu pake goride comfort tapi udah 3x pemesanan dalam satu minggu ini bener2 di bikin kecewa banget sama aplikasi ini.pesen goride comfort yang datang motor kecil.selama perjalanan ga nyaman.kenapa aku pesen comfort karena aku sadar diri sama kondisi bb aku di atas 75.setiap jalan di liatin orang.kasian jg sama motor drivernya takut knp2.aku pake goride karena kalau naik mobil mabok.tolong benerin aplikasi.ngrugiin banget,2025-11-20 16:28:56,netral,tolong gojek amanah jangan ngrugiin konsumenaku pakai goride comfort tapi mesan minggu bener bikin kecewa banget aplikasi inipesen goride comfort motor kecilselama jalan tidak nyamankenapa sen comfort sadar kondisi bb jalan liatin orangkasian motor drivernya takut pakai goride mobil maboktolong benerin aplikasingrugiin banget
Pengguna Google,3,"Aplikasi masih bisa dimainkan driver nakal untuk menipu customer. Pengalaman saya pesen gocar tidak dijemput tetapi status sudah dijemput. Setelah status selesai tarif dinaikkan, tarif toll juga diinput 5x lipat, tmbh biaya aplikasi. Sudah komplain ke CS saldo gopay jg tidak kembali. Perlu improve proteksi yang lebih aman",2025-11-20 16:25:45,netral,aplikasi main driver nakal tipu customer alam sen gocar tidak jemput tetapi status jemput status selesai tarif naik tarif toll diinput lipat tmbh biaya aplikasi komplain customer service saldo gopay tidak improve proteksi lebih aman
Pengguna Google,5,tolong dibasmi para driver member tuyul gojek di stasiun Cakung demi rasa keadilan tolong dibasmi jekk,2025-11-20 15:59:40,positif,tolong basmi driver member tuyul gojek stasiun cakung adil tolong basmi jekk
Pengguna Google,1,"udah nyari gojek nya lamaa, sekali nya dapet di kasih yang jauh",2025-11-20 15:58:29,negatif,nyari gojek lamaa sekali kasih
Pengguna Google,1,Seharusnya pemilihan pembatalan order 'driver tidak bergerak & driver tdk bisa dihubungi' itu dikasih jeda waktu 3 menit supaya cs tidak asal cancel. karena saya sebagai driver sering mengalami yg mengakibatkan performa turun. saya jg udh lapor driver support tpi gk bisa ngebantu balikin performa & jawabannya malah ngelantur.,2025-11-20 15:47:02,negatif,pilih batal order driver tidak gerak driver tidak hubung kasih jeda waktu menit customer service tidak cancel driver alami akibat performa turun lapor driver support tapi tidak ngebantu balikin performa jawab ngelantur
Pengguna Google,5,terimakasih atas kesabaran nya mengantar pelanggan ☺️,2025-11-20 15:41:16,positif,terimakasih sabar antar langgan
Pengguna Google,3,penentuan titik lokasi penjemputan susah² gampang terkadang titik lokasi berubah sendiri.,2025-11-20 15:34:16,netral,tentu titik lokasi jemput susah gampang terkadang titik lokasi ubah
Pengguna Google,5,terimakasih atas pelayanan mas driver yg ramah dan profesional 🙏👍💟,2025-11-20 15:31:44,positif,terimakasih layan mas driver ramah profesional
Pengguna Google,1,"MAHAL, GAK ADA PROMO",2025-11-20 15:28:56,negatif,mahal tidak promo
Pengguna Google,5,never stop for improving all feature,2025-11-20 15:25:00,positif,never stop for improving all feature
Pengguna Google,5,"selalu tepat waktu, driver ramah dan sopan",2025-11-20 15:21:03,positif,waktu driver ramah sopan
Pengguna Google,5,Aplilask gojek knp gk nimbul ya,2025-11-20 15:03:16,positif,aplilask gojek tidak nimbul
Pengguna Google,5,baik promo,2025-11-20 14:29:13,positif,promo
Pengguna Google,5,aplikasi nya memudahkan untuk operasional,2025-11-20 14:21:33,positif,aplikasi mudah operasional
Pengguna Google,1,"gk jelas bet drivernya rata rata pada gk bisa maksimaliln udh pilih mode yg cepet juga sama aja ujung ujungnya ngecewain, tolong perhatikan lebih baik",2025-11-20 14:11:35,negatif,tidak bet drivernya rata rata tidak maksimaliln pilih mode cepet ujung ujung ngecewain tolong perhati lebih
Pengguna Google,1,"Sangat kecewa dengan GoPay. Saya menggunakan GoPay untuk transaksi jualan, dan saat ada banyak transaksi masuk dalam sehari, akun saya langsung diblokir tanpa pemberitahuan. Saat saya ajukan banding, jawabannya hanya template dan tetap ditolak. Bahkan saldo saya ikut ditahan. Sistem anti-fraudnya terlalu sensitif dan tidak mempertimbangkan kondisi pengguna yang benar-benar berjualan. Pelayanan CS juga tidak membantu sama sekali. Aplikasi ini tidak aman untuk pengguna yang sering transaksi.",2025-11-20 14:00:39,negatif,sangat kecewa gopay gopay transaksi jual transaksi hari akun blokir tanpa pemberitahuan aju banding jawab template tolak saldo tahan sistem antifraudnya sensitif tidak timbang kondisi guna benarbenar jual layan customer service tidak bantu sekali aplikasi tidak aman guna transaksi
Pengguna Google,1,"kenaikan harga tidak masuk akal, hanya mencari untung saja menyusahkan pengguna",2025-11-20 13:48:46,negatif,naik harga tidak akal cari untung susah guna
Pengguna Google,5,puas!!,2025-11-20 13:19:06,positif,puas
Pengguna Google,1,"terlalu berbelit minta pengembalian barang ga lengkap, evaluasi ke tenant bukan ke member, be smart please cs nya",2025-11-20 13:07:46,negatif,belit kembali barang tidak lengkap evaluasi tenant bukan member be smart please customer service
Pengguna Google,5,"sejauh ini ga mengecewakan, mantap",2025-11-20 13:07:43,positif,tidak kecewa mantap
Pengguna Google,5,"Bagussss, yuk rame2 pake gojek. banyak pilihan transaksi dan pelayanannya bagusss 🫶",2025-11-20 12:58:41,positif,baguss yuk rame pakai gojek pilih transaksi layan baguss
Pengguna Google,5,sangat puas dan nyaman,2025-11-20 12:39:34,positif,sangat puas nyaman
Pengguna Google,5,mudah dan amat membantu,2025-11-20 12:19:07,positif,mudah bantu
Pengguna Google,3,"penurunan performa harga lebih mahal dari aplikasi lain yang serupa dan driver terdekat begitu jauh, berbeda dengan aplikasi kuning",2025-11-20 12:11:05,netral,turun performa harga lebih mahal aplikasi driver dekat beda aplikasi kuning
