username,score,content,tanggal,label
Pengguna Google,5,banyakin promo ongkir yah biar hk kemahalan,2025-10-10 21:47:21,positif
Pengguna Google,5,sangat bagus dan bermanfaat bagi kita,2025-10-10 21:28:11,positif
Pengguna Google,5,San gat membantu orang yang pulang malam tapi gaada angkot,2025-10-10 21:27:13,positif
Pengguna Google,5,ok,2025-10-10 21:18:22,positif
Pengguna Google,5,terbaik,2025-10-10 21:18:01,positif
Pengguna Google,5,mntap,2025-10-10 21:07:38,positif
Pengguna Google,1,kami para driver betul betul di tindas oleh sistem gojek ....di teror resto jauh dan tidak bisa di geser kalau tidak sampai resto...udah mau sampai resto di cancel oleh sistem gojek bejad..tuli telingga kalian dan buta mata kalian.udah jadi keluhan driver masih tidak di dengar oleh pt gojek ..keterlaluaan jahat sekali..udah kami di bantai delay order .di bantai potongan besar .di bantai pula teror cancelan ..PT GOJEK TAMAK SERAKAH DAN SANGAT RAKUS.......MAFIA KALIAN SEMUA YG KERJA DI SISTEM GOTO,2025-10-10 20:48:08,negatif
Pengguna Google,5,pakai gojek semua jadi lebih mudah,2025-10-10 20:40:30,positif
Pengguna Google,5,ok,2025-10-10 20:33:20,positif
Pengguna Google,5,ok,2025-10-10 20:30:42,positif
Pengguna Google,5,bagus,2025-10-10 20:28:12,positif
Pengguna Google,5,mantap,2025-10-10 20:18:58,positif
Pengguna Google,5,mantap,2025-10-10 20:05:11,positif
Pengguna Google,5,Barakallah fii umrik,2025-10-10 19:51:08,positif
Pengguna Google,5,"Baikk n mantabs, driver cepat sampai, driver sopan, komunikatif, dll.",2025-10-10 19:48:35,positif
Pengguna Google,1,gila gw pesen gofood dengan ongkir 19rb loh bayarnya dan jarak resto ke rmh gw paling cuman 2-3km dan drivernya dapatnya cuman 5rb perak..zolim lu gojekkk,2025-10-10 19:33:42,negatif
Pengguna Google,5,best...,2025-10-10 19:30:50,positif
Pengguna Google,1,"Mau komplain di apk nya tapi gabisa ngirim selain dari pilihan pihak gojek, keluhan di pembayaran. Jelas jelas saya sudah bayar pakai gopay tapi di pihak gojeknya sendiri tidak ada pembayaran nya sampai saya harus nunjukin ditengah tengah rame gitu. APK aneh, gojeknya nungguin saya diluar dan saya sedang mandi malah malu saya sama tetangga padahal yang salah apk nya. tolong diperbaiki dong, gimana sih",2025-10-10 19:29:38,negatif
Pengguna Google,4,go shop yang dari Blibli di aku ga ada,2025-10-10 19:21:32,positif
Pengguna Google,5,bagus,2025-10-10 19:00:41,positif
Pengguna Google,5,mudah dan cepat,2025-10-10 19:00:15,positif
Pengguna Google,1,"di tambahin fitur konfirmasi sebelum pemesanan dong, masa iyaa udah ga sengaja pencet dan mau cepat² di batalin ga bisa. udah gitu chat sama bot nya, jawabannya sangat tidak memuaskan banget jawabannya 😠",2025-10-10 18:54:12,negatif
Pengguna Google,5,ok,2025-10-10 18:49:14,positif
Pengguna Google,1,Apakah tidak ada sistem yg bis mengatur supaya dapat driver terdekat dr lokasi kita?????? Apakah menyenangkan membuat customer menunggu terlalu lama????? perbaiki aplikasi biar seperti GRAB yg cepet dapet driver untuk order makanan dll,2025-10-10 18:47:24,negatif
Pengguna Google,1,"makanan 10k, ongkir 20k. ini ma namanya beli ongkir",2025-10-10 18:41:12,negatif
Pengguna Google,5,"Aplikasi Error, Order Atau Trip Yang Selesai Tidak Muncul",2025-10-10 18:39:33,positif
Pengguna Google,5,tulll,2025-10-10 18:38:08,positif
Pengguna Google,5,cukup memuaskan,2025-10-10 18:20:41,positif
Pengguna Google,5,pengiriman cepat,2025-10-10 18:15:44,positif
Pengguna Google,5,mantap,2025-10-10 18:02:22,positif
Pengguna Google,5,oke,2025-10-10 17:55:08,positif
Pengguna Google,5,👍,2025-10-10 17:49:54,positif
Pengguna Google,5,mantap,2025-10-10 17:45:43,positif
Pengguna Google,5,mantap gojek,2025-10-10 17:36:00,positif
Pengguna Google,5,aplikasi berguna dan sangat bagus👍👍👍👍,2025-10-10 17:31:13,positif
Pengguna Google,1,"HEH ANJIR, LU APK GIMANA DAH, KALAU HABIS HUJAN KENAPA SUSAH BANGET DAPAT DRIVER HAH, EMANG GOJEK DI INDONESIA INI SEDIKIT? KAGAK ADA BANYAK LU APAK JELEK",2025-10-10 17:29:04,negatif
Pengguna Google,1,sangat susah komplain. KLO mau hubungi cs susah minta ampun. yg respon robot terus,2025-10-10 17:24:56,negatif
Pengguna Google,5,gege mentok lah,2025-10-10 17:06:48,positif
Pengguna Google,5,bagus,2025-10-10 16:58:19,positif
Pengguna Google,1,pesen pake instan di Tiko ijo di cancel mulu gk jelas,2025-10-10 16:58:03,negatif
Pengguna Google,1,3 x dikecewakan driver,2025-10-10 16:52:50,negatif
Pengguna Google,1,"Ga tau kenapa sekarang tiap beli akun baru dan mau order gofood pasti akunnya langsung ke beku, ga bisa di pake, laporan juga percuma katanya ga bisa dilepas, makin aneh aja.",2025-10-10 16:29:34,negatif
Pengguna Google,5,ok sip,2025-10-10 16:26:53,positif
Pengguna Google,5,cakep,2025-10-10 16:10:01,positif
Pengguna Google,5,Brg bagus mantap cepat packing aman brg ori...👍👍👍🇮🇩💯✅️🆗️,2025-10-10 16:03:22,positif
Pengguna Google,1,"boro boro pake promo tapi gopay di potong dengar transaksi tidak jelas sebesar 5 ribu rupiah tiap hari, niatnya apa ngerampok?",2025-10-10 15:58:40,negatif
Pengguna Google,2,"beli gopay plus irit voucher tiket 10ribuannya cuman 1 harganya hampir kek diskonnya kocak amat dah, pen liat detail voucher sebelum beli juga gk bisa hmm..",2025-10-10 15:47:40,negatif
Pengguna Google,5,Penolong disaat yg lain tdk bsa di andalkan,2025-10-10 15:47:32,positif
Pengguna Google,1,Ada driver yang deket milih yang jauh alhasil sampainya lama ngejar waktu pesen dri awal sampe 30-40 menit lamanya dtg driver gonta ganti mulu. Driver nunggu 10 menit gk gerak baru cancel itu mah buang waktu tolong aplikasi lebih bagus dan berguna skrg sangat tidak memprioritaskan waktu di perbaiki. Masa harus bayar biar gk telat aplikasi apa ini.,2025-10-10 15:38:20,negatif
Pengguna Google,3,booking terlalu lama,2025-10-10 15:04:07,netral
Pengguna Google,2,beli tiket dari BNI CITY yg muncul stasiun sudirman.. UPDATE WOIIII,2025-10-10 14:47:50,negatif
Pengguna Google,5,ok,2025-10-10 14:33:05,positif
Pengguna Google,1,"beli makanan pengiriman express 20 menit sampai,nyatanya telat hampir 1 jam an. bukan 1x 2x tapi sering",2025-10-10 14:21:55,negatif
Pengguna Google,5,Notifikasi numpuk ga bisa di buka 🤦,2025-10-10 14:16:51,positif
Pengguna Google,1,"serius ini beli barang di e-commerce pake GO-SEND instant tapi kurirnya bawa paket lebih dari 1? bukan instant lah namanya, tapi sameday. pake instant biar pickup terus langsung antar karena barang mau dipake, keburu hujan juga. malah di bawa jalan-jalan dulu.",2025-10-10 14:11:04,negatif
Pengguna Google,5,sippp mantap,2025-10-10 14:09:15,positif
Pengguna Google,5,pulihkan Gojek,2025-10-10 14:04:39,positif
Pengguna Google,1,udah di perbarui tapi tetep aja menu favoritku selalu ada tulisan aplikasi lagi ramai di pake😏,2025-10-10 13:57:40,negatif
Pengguna Google,5,ok punya,2025-10-10 13:42:30,positif
Pengguna Google,1,Gofood nya tidak bisa untuk cancel order makanan.,2025-10-10 13:14:47,negatif
Pengguna Google,5,👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍,2025-10-10 13:13:38,positif
Pengguna Google,5,cepat dan ramah,2025-10-10 13:11:09,positif
Pengguna Google,1,lamaa dan mahall,2025-10-10 13:09:00,negatif
Pengguna Google,5,aplikasinya sangat bagus dan bermanfaat jugaaa guys,2025-10-10 13:03:03,positif
Pengguna Google,5,nice aplikasi,2025-10-10 12:57:01,positif
Pengguna Google,1,aplikasi gk membantu...mempersulit costumer.. nunggu driver untuk gofood 3 jam...dari bbrp resto..tidak ada konfirmasi apa2..apliksi jelek,2025-10-10 12:54:42,negatif
Pengguna Google,5,tidak mengecewakan.. very good 🥰🥰,2025-10-10 12:51:54,positif
Pengguna Google,4,bagus,2025-10-10 12:45:13,positif
Pengguna Google,1,bangsattt mesen lama banget,2025-10-10 12:44:05,negatif
Pengguna Google,5,sangat membantu ... pemesnnya cepat dn praktis,2025-10-10 12:33:38,positif
Pengguna Google,5,langganan sudah lama,2025-10-10 12:20:51,positif
Pengguna Google,1,dari pagi banget same mau sore udah 7x beda resto pun ga dapet dapet driver sampe batal otomatis. kapok mesen makanan pake gofood percuma express juga,2025-10-10 12:16:17,negatif
Pengguna Google,5,"gojek nya bagus, tapi sayang bgt disini ga ada gojek, padahal bagus, tolong lah Adain ke sini juga kec. Ketapang, Sampang, kami yg disabilitas, ga punya kendaraan, atau org tua sangat terbantu dengan adanya gojek, tolong sampaikan lah kepada pihak atasan gojek",2025-10-10 12:15:52,positif
Pengguna Google,5,bagus,2025-10-10 12:10:11,positif
Pengguna Google,1,baik,2025-10-10 12:05:39,negatif
Pengguna Google,5,ok,2025-10-10 12:02:44,positif
Pengguna Google,1,"Pengiriman gofood terakhir mengambil opsi express estimasi 20 menit tentunya dengan fee pengiriman berbeda ya,kenyataannya makanan dikirim 60 menit.Tetap kecewa meskipun ada permintaan maaf dan kompensasi. Pembelian- pembelian makanan sebelumnya juga jarang on time.Lebih baik jangan pasang pilihan jaminan ekspress tapi beri batas maksimal misalnya makanan anda akan dikirim dalam 24 jam.Berusaha menyampaikan di aplikasi tapi susah karena tidak bisa mengetik yang ingin kita utarakan. Benahi !!!",2025-10-10 11:57:42,negatif
Pengguna Google,1,"aplikasi aneh, beli yg plus malah biaya mahal. mending gak upgrade plus.",2025-10-10 11:42:06,negatif
Pengguna Google,5,terbaik,2025-10-10 11:40:27,positif
Pengguna Google,1,"gojek plus sama sekali tidak irit, malah lebih mahal dari shopeefood...menyesal saya aktifkan, katanya plus malah zonk",2025-10-10 11:40:15,negatif
Pengguna Google,5,Alhamdulillah aplikasinya membantu saya sebagai orang tua yang bekerja tidak bisa menjemput anak sekolah,2025-10-10 11:31:24,positif
Pengguna Google,1,"banyak driver go car yang tidak punya etika.. sudah di bayar sesuai yg ada di aplikasi malah minta tambahan.. ada yg minta cancel tanpa alasan,padahal sudah pesan go car xl dan penumpang tidak melebihi kapasitas .",2025-10-10 11:18:39,negatif
Pengguna Google,5,Telah melayani dengan baik,2025-10-10 11:12:28,positif
Pengguna Google,1,aplikasi rasis.. makanan hanya untuk muslim doang.. yg non muslim tdk bisa pesan makanan non halal💩 mending GRAB,2025-10-10 11:04:21,negatif
Pengguna Google,5,"selalu puas dengan pelayanan dari para driver baik motor ataupun mobil ,,pertahankan",2025-10-10 10:48:26,positif
Pengguna Google,5,lebih cepat,2025-10-10 10:45:51,positif
Pengguna Google,5,mantap,2025-10-10 10:42:39,positif
Pengguna Google,5,okay,2025-10-10 10:39:20,positif
Pengguna Google,5,"bagus, tarif jelas dan murah.",2025-10-10 10:26:26,positif
Pengguna Google,5,bagus,2025-10-10 10:05:04,positif
Pengguna Google,5,mantap,2025-10-10 10:02:21,positif
Pengguna Google,1,padahal aku selalu rutin buat bayar pinjaman ga ada telat tp di chat diancam disebarin data maksudnya gimana?,2025-10-10 09:44:16,negatif
Pengguna Google,5,Gojek dan Gopay saya keblokir saya sudah mengajukan laporan tapi gak afa respon dan saya belum bisa buka,2025-10-10 09:18:15,positif
Pengguna Google,1,"Dapet orderan fiktif udah pengajuan klaim pengembalian dana malah di tolak dengan alasan ""foto barang nya tidak sesuai aplikasi"" padahal jelas jelas yang saya foto sudah sesuai aplikasi dan struk. Tambah lama kok tambah jelek pelayanan nya mitra banyak tapi pelayanan nya buruk banget.",2025-10-10 09:17:15,negatif
Pengguna Google,5,sangat mudah untuk dipakai aplikasinya,2025-10-10 09:03:29,positif
Pengguna Google,5,mantap,2025-10-10 09:02:17,positif
Pengguna Google,5,mantap,2025-10-10 08:55:09,positif
Pengguna Google,5,mempermudah dalam mencari kendaraan maupun makanan secara online,2025-10-10 08:41:40,positif
Pengguna Google,5,ok,2025-10-10 08:33:46,positif
Pengguna Google,5,𝘔𝘢𝘭𝘢𝘴 𝘬𝘰𝘮𝘦𝘯𝘵𝘢𝘳 𝘴𝘶𝘥𝘢𝘩 𝘯𝘺𝘢𝘮𝘢𝘯 𝘱𝘢𝘬𝘢𝘪 𝘎𝘰𝘫𝘦𝘬.,2025-10-10 08:00:48,positif
Pengguna Google,5,selalu sesuai dan baik,2025-10-10 07:58:42,positif
Pengguna Google,5,"penguna tetap ,harus sering dapt promo la , jgn malah tambh mahal",2025-10-10 07:58:25,positif
Pengguna Google,1,"Dulu awal-awal make diskonnya banyak trutama buat gofood, sekarang dikit banget...pesen makan 20 ongkir 22 becanda ya? update: sbnernya makin ngeselin karna kebanyakan update ga penting sih kayak atur tata letak diubah2 mulu buat apa coba? masa tiap mau make pas keburu2 nyari ojek musti update? yg bener aja",2025-10-10 07:43:59,negatif
Pengguna Google,5,shiiiippp,2025-10-10 07:42:39,positif
Pengguna Google,1,"udah mulai kecewa lagi sama go-jek karena tiba-tiba nggak mesin go-food sama sekali tiba-tiba mesen. buka aplikasi go-jek aja nggak tapi tiba-tiba ada pesanan gofod mango tea jam 6.17, dan gak bisa dibatalin. akhirnya bilang ke pihak go-jek yang nganterin nya katanya nggak bisa dia batalin karena nanti kena suspend. drivernya aja sampai ganti 2 kali. customer service 30 menitan akhirnya dibales dibatalin. lagian siapa yang mesen minuman es 8 km pagi-pagi?! ya jelas error",2025-10-10 07:18:42,negatif
Pengguna Google,4,"Saran buat team developer, tambahkan data rute pada ""history perjalanan"" dengan gojek maupun gocar, jam keberangkatan dan sampai ke tujuan. fitur ini akan membantu dan belum dimiliki aplikasi lain. by: pengguna dan pemegang saham GOTO.",2025-10-10 07:15:55,positif
Pengguna Google,5,"aplikasinya jelek padahal sudah super app karena saldo saya hilang cuma karena koneksi internet yang tidak stabil dan sudah refresh serta menunggu lama . Harusnya kalau internet tidak stabil, tidak bisa melakukan transaksi/gagal jadi saldo tetap, ini malah berhasil dan tidak tercatat di riwayat transaksi. Ini akan sangat merugikan pengguna yang mempuyai saldo lumayan banyak jika seandainya tiba2 koneksi tidak stabil. Tolong diperbaiki aplikasinya kita sebagai penguna jadi was2 karena sistemnya.",2025-10-10 07:08:30,positif
Pengguna Google,5,"ojek sangat membantu tugas sehari2 yg butuh cepet, gojek andalan",2025-10-10 07:03:06,positif
Pengguna Google,5,membantu sekali tapi perlu perbaikan aplikasi secara rutin dan kesejahteraan mitra,2025-10-10 07:02:24,positif
Pengguna Google,1,"ketemunya driver yg ga ramah galak mlulu, marah2 kemurahan pdhl yg tentuin harga dr officenya bukan customer, marah2 ga sesuai titik, ga ramah ke customer, dan kl pesen makanan ga ada kembalian",2025-10-10 06:59:58,negatif
Pengguna Google,5,top markotop,2025-10-10 06:58:20,positif
Pengguna Google,4,tolong nama motor drive di sebutkan di keterangan seperti dulu kadang keliru gojek nya!,2025-10-10 06:46:24,positif
Pengguna Google,2,"Kenapa rute penjemputan dan tujuan yg tertera di apk gojek muter2 dan tidak pernah sesuai dengan yg dijalankan driver karena kata driver itu jalurnya muter. Padahal ijin lokasi sudah, aplikasi gojek dan maps update. Bisa tolong dijelaskan???",2025-10-10 06:17:51,negatif
Pengguna Google,5,membantu sekali,2025-10-10 06:09:00,positif
Pengguna Google,5,bagus,2025-10-10 05:58:42,positif
Pengguna Google,5,puas dan mudah,2025-10-10 05:37:11,positif
Pengguna Google,5,bgus,2025-10-10 04:59:35,positif
Pengguna Google,5,"Tolong Peringatkan kepada seluruh driver gojek supaya tidak memberi harapan palsu dijam² orang berangkat kerja dipagi hari,,soalnya saya sudah hampir telat 3x gara² driver yang saya dapatkan malah menerima orderan lalu tidak ada kontak samsek malah dibatalkan setalah nunggu 30 menit lebih,saya tau mereka kerja cari rejeki,kita juga sama tolong pengertiannya,engga harus kita yang terus pengertian,semoga kita saling memberi feedback secara positif antara driver dan penumpang....",2025-10-10 04:49:14,positif
Pengguna Google,5,"selalu pesan makanan di sini GO FOOD, ud langganan",2025-10-10 04:26:49,positif
Pengguna Google,5,"baik, dan tepat waktu",2025-10-10 03:50:55,positif
Pengguna Google,1,Min Gojek kenapa G ADA GO RIDE CONFORT sebel banget ada nya goride biasa mahal pula😡😡😡,2025-10-10 03:40:36,negatif
Pengguna Google,5,makasih,2025-10-10 02:47:06,positif
Pengguna Google,1,mahal GK Kya yg sebelah,2025-10-10 02:46:35,negatif
Pengguna Google,5,Oke Mantap,2025-10-10 01:27:22,positif
Pengguna Google,1,"aplikasi ga jelas, saya udh pake dari tahun 2019 sampe sekarang 2025 semakin ga guna sekarang makin kesini makin eror makin mahal dll",2025-10-10 00:13:00,negatif
Pengguna Google,5,okkkk,2025-10-09 23:23:11,positif
Pengguna Google,5,mantap,2025-10-09 23:10:39,positif
Pengguna Google,1,tolong dong agak di tingkatkan lagi saya setiap pesan gojek kalau malam apa lagi pakai gopay kenapa susah banget gojek untuk terima padahal saya naikin ongkos gojeknya tapi kadang sering nolak aplikasi ini kurang bagus lebih bgus indriver Sam Maxim masih mau Nerima coustmer kalau kita sering kenak malam saya kecewa kalau pakai aplikasi gojek kurang bguss,2025-10-09 22:58:54,negatif
Pengguna Google,5,🅝🅘🅒🅔,2025-10-09 22:47:30,positif
Pengguna Google,5,best,2025-10-09 22:14:13,positif
Pengguna Google,5,sangat bagus kalo lagi mager,2025-10-09 22:13:21,positif
Pengguna Google,4,lbh praktis,2025-10-09 22:10:22,positif
Pengguna Google,5,good jobbb,2025-10-09 22:06:37,positif
Pengguna Google,3,lemot banget padahal wifi lancar,2025-10-09 22:00:52,netral
Pengguna Google,1,pesen makanan pake yang express tapi lama dateng nya nggak sesuai estimasi di aplikasi,2025-10-09 21:52:29,negatif
Pengguna Google,5,The best pkoknya,2025-10-09 21:51:01,positif
Pengguna Google,5,sejauh ini nyaman dan harganya jga stabil.,2025-10-09 21:34:19,positif
Pengguna Google,5,aplikasi ini sangat bagus karna dapat membantu saya untuk memesan makanan dan bisa juga untuk antar jemput online,2025-10-09 21:12:45,positif
Pengguna Google,5,Aplikasih yang sangat baik,2025-10-09 21:09:42,positif
Pengguna Google,5,"saya kasih masukan, buatin fitur buat kembalian uang pake gopay biar gak ada selisih antara driver dan costumer. tolong dipertimbangkan fiturnya biar lebih memudahkan sesama.",2025-10-09 21:03:54,positif
Pengguna Google,4,baik ... tapi entah untuk drivernya,2025-10-09 20:54:24,positif
Pengguna Google,5,ok,2025-10-09 20:53:42,positif
Pengguna Google,5,good,2025-10-09 20:53:16,positif
Pengguna Google,1,"mesen gofood dari tahun ke tahun kirain. mmg dri toko dapat driver nya lama ternyata dri aplikasi wooo, jelekkk aplikasi😏 betulin tuh beda bgt sama Oren🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️",2025-10-09 20:48:59,negatif
Pengguna Google,5,sangat terbantu,2025-10-09 20:47:36,positif
Pengguna Google,5,keren,2025-10-09 20:43:55,positif
Pengguna Google,5,Tetap keren,2025-10-09 20:38:11,positif
Pengguna Google,1,"khusus buat gopay pinjam nya lu tau ya gue gak Pernahnunggak sopan sikit kalok menagih menyibuk, gak like digopay pinjam padahal dulu care care aja!! dulu like sekarang gak suka bagusan apl apl lain!!!",2025-10-09 20:36:25,negatif
Pengguna Google,5,Mantap aplikasi GO-JEK,2025-10-09 20:31:59,positif
Pengguna Google,5,muantap lah,2025-10-09 19:53:22,positif
Pengguna Google,1,Layanan gofood sangat tidak memuaskan! Tidak bisa cancel padahal tidak sampai 1 menit. Tolong beri waktu costumer meski 1 menit pembatalan!,2025-10-09 19:35:44,negatif
Pengguna Google,5,bagus,2025-10-09 19:32:43,positif
Pengguna Google,1,jgn dikonek ke bank kl ga mau saldo tbtb kepotong dobel pas transaksi🙈 (note: udah lapor ke gojek tp sama aja ga membantu),2025-10-09 19:32:29,negatif
